zipcode,lat,long,sqft_living,grade,condition,view,waterfront,yr_built,yr_renovated,bedrooms,bathrooms,recently_renovated,price
98008,47.6191,-122.112,3000,8,4,0,0,1963,0,3,2.5,0,515000.0
98178,47.4945,-122.258,1690,7,3,0,0,1967,0,3,1.0,0,269000.0
98059,47.5283,-122.143,4390,11,4,0,0,1994,0,4,4.0,0,1278000.0
98055,47.4733,-122.189,1560,7,3,0,0,1985,0,3,2.5,0,303000.0
98155,47.7555,-122.307,2940,8,3,0,0,1977,0,7,3.0,0,420000.0
98117,47.6856,-122.385,1130,7,3,0,0,1941,0,3,1.0,0,400000.0
98022,47.2093,-122.0,1020,6,5,0,0,1987,0,3,1.0,0,225000.0
98038,47.3496,-122.022,1310,6,3,0,0,2004,0,2,2.0,0,219000.0
98011,47.7408,-122.216,2570,9,3,3,0,1989,0,3,2.5,0,605000.0
98115,47.7,-122.292,2020,8,5,0,0,1942,0,4,2.0,0,625000.0
98144,47.5965,-122.311,1680,5,3,0,0,1906,0,5,2.0,0,380000.0
98007,47.5916,-122.146,1770,7,4,0,0,1962,0,4,2.0,0,620000.0
98075,47.5862,-122.029,3190,10,3,0,0,1994,0,4,2.75,0,687500.0
98058,47.4517,-122.082,1440,6,5,0,0,1962,0,4,2.0,0,225500.0
98178,47.498000000000005,-122.263,1150,7,5,0,0,1956,0,3,2.0,0,252500.0
98029,47.5703,-122.004,1860,8,3,0,0,1994,0,3,2.5,0,510000.0
98155,47.7402,-122.317,2430,8,3,0,0,2003,0,4,2.5,0,510000.0
98109,47.6372,-122.352,1940,7,5,0,0,1906,0,3,2.5,0,725000.0
98022,47.2638,-121.906,670,3,3,0,0,1966,0,1,0.0,0,75000.0
98103,47.6868,-122.349,880,7,3,0,0,1927,0,2,1.0,0,492000.0
98072,47.7407,-122.097,1930,7,4,0,0,1977,0,4,2.5,0,425000.0
98034,47.7165,-122.259,3120,8,4,4,1,1963,0,4,2.75,0,1955000.0
98092,47.3291,-122.17,1830,8,3,0,0,1994,0,3,2.5,0,298900.0
98027,47.4856,-122.069,3230,10,4,0,0,1987,0,4,2.5,0,699000.0
98103,47.6846,-122.346,700,6,4,0,0,1918,0,2,1.0,0,310000.0
98033,47.6703,-122.174,1010,7,3,0,0,1961,0,3,1.75,0,350000.0
98178,47.5105,-122.238,2460,7,3,4,1,1961,0,4,1.75,0,790000.0
98031,47.3919,-122.184,2230,8,3,0,0,2003,0,4,2.5,0,305000.0
98118,47.5412,-122.288,1570,7,3,0,0,2003,0,3,2.5,0,315000.0
98042,47.3737,-122.115,2390,7,5,0,0,1977,0,5,3.5,0,267500.0
98115,47.6849,-122.273,3460,10,3,1,0,1950,1998,4,3.25,0,1750000.0
98034,47.7152,-122.162,2400,8,3,0,0,1987,0,6,3.5,0,435000.0
98034,47.7208,-122.182,2940,8,4,0,0,1966,0,6,4.5,0,482500.0
98133,47.76,-122.34,1570,7,4,0,0,1959,0,3,1.75,0,439995.0
98034,47.7276,-122.181,1520,7,3,0,0,1967,0,3,3.0,0,460000.0
98023,47.3186,-122.373,1070,7,4,0,0,1971,0,3,1.0,0,194000.0
98070,47.4339,-122.512,440,5,4,3,1,1943,0,2,0.75,0,290000.0
98031,47.4142,-122.179,2440,7,5,0,0,1963,0,4,2.0,0,274700.0
98105,47.6609,-122.324,2660,8,5,0,0,1910,0,4,2.5,0,900000.0
98053,47.63399999999999,-121.997,4460,11,3,0,0,2001,0,4,4.0,0,1150000.0
98027,47.545,-122.015,2010,9,3,0,0,2008,0,3,2.5,0,605000.0
98065,47.5318,-121.85,1450,7,3,0,0,2004,0,3,2.5,0,359000.0
98004,47.6272,-122.209,1400,7,3,0,0,1951,0,3,1.75,0,850000.0
98107,47.6748,-122.385,1500,8,3,0,0,2002,0,3,2.0,0,505000.0
98072,47.7441,-122.173,2500,9,3,0,0,1990,0,3,2.5,0,565000.0
98118,47.5569,-122.273,1280,7,4,0,0,1955,0,2,1.75,0,585000.0
98198,47.4092,-122.33,3380,7,3,3,0,1990,0,4,3.25,0,328000.0
98177,47.7557,-122.368,2910,9,3,0,0,1957,1995,4,2.75,0,749950.0
98027,47.5393,-121.998,3060,9,3,0,0,2006,0,4,2.5,0,826000.0
98024,47.552,-121.89,1330,7,4,0,0,1977,0,3,1.0,0,535000.0
98029,47.576,-121.976,3300,10,4,0,0,1991,0,4,2.5,0,925000.0
98136,47.5533,-122.391,3250,10,3,0,0,2001,0,3,3.5,0,875000.0
98006,47.5612,-122.152,2530,9,5,0,0,1976,0,4,2.25,0,902000.0
98133,47.7654,-122.352,1830,7,3,0,0,1951,0,3,1.0,0,423000.0
98059,47.4954,-122.164,1170,6,4,0,0,1968,0,3,1.0,0,235000.0
98070,47.4025,-122.463,2930,8,4,2,0,1980,0,2,2.0,0,545000.0
98133,47.7298,-122.34,1230,7,3,0,0,1961,0,2,1.0,0,343000.0
98058,47.4491,-122.12,1620,8,3,0,0,2002,0,3,2.5,0,334950.0
98118,47.5368,-122.267,1760,7,3,0,0,1956,0,3,1.75,0,405000.0
98188,47.4325,-122.291,1440,7,3,0,0,1959,0,4,1.0,0,220000.0
98168,47.4942,-122.304,1740,6,3,0,0,1947,0,2,1.0,0,173000.0
98119,47.6368,-122.37,1270,7,3,0,0,1906,0,3,1.0,0,655000.0
98115,47.6749,-122.323,880,6,3,0,0,1924,0,2,1.0,0,406000.0
98125,47.7021,-122.287,2560,7,3,0,0,1961,0,6,2.5,0,632000.0
98106,47.533,-122.354,1540,7,3,0,0,1990,0,5,2.75,0,357000.0
98014,47.6503,-121.908,1150,7,3,0,0,1964,0,3,1.75,0,361000.0
98155,47.7458,-122.298,770,6,3,0,0,1948,0,2,1.0,0,277000.0
98027,47.4599,-122.0,4610,10,4,0,0,1980,0,4,3.75,0,630000.0
98042,47.3755,-122.136,1850,8,3,0,0,2003,0,3,2.5,0,254000.0
98006,47.5497,-122.172,1840,8,3,0,0,1961,0,3,2.25,0,472800.0
98118,47.5554,-122.27,1490,6,3,0,0,1913,0,3,1.75,0,263000.0
98118,47.5554,-122.27,1490,6,3,0,0,1913,0,3,1.75,0,510000.0
98003,47.3335,-122.305,960,7,4,0,0,1952,0,3,1.0,0,179950.0
98027,47.569,-122.086,1580,8,3,0,0,1973,0,4,2.25,0,525000.0
98109,47.6277,-122.345,1260,8,3,0,0,2008,0,3,2.5,0,479000.0
98116,47.5664,-122.389,1940,7,5,2,0,1940,0,3,2.0,0,651000.0
98033,47.6851,-122.209,2490,8,4,3,0,1958,0,4,1.75,0,949000.0
98155,47.7733,-122.318,2520,7,3,0,0,1942,1970,5,2.5,0,392400.0
98115,47.678999999999995,-122.288,1760,7,4,0,0,1950,0,4,1.75,0,585000.0
98058,47.4394,-122.114,4190,7,3,0,0,2004,0,4,2.5,0,460000.0
98199,47.6584,-122.391,1170,7,3,0,0,1951,0,3,1.0,0,470000.0
98038,47.386,-122.036,1600,7,3,0,0,2003,0,3,2.5,0,245000.0
98155,47.7484,-122.291,2760,8,4,0,0,1978,0,4,2.0,0,500000.0
98011,47.7498,-122.184,2090,8,3,0,0,1989,0,3,2.5,0,455000.0
98065,47.532,-121.88,2320,7,3,0,0,1999,0,4,2.5,0,485500.0
98122,47.617,-122.282,4110,9,3,3,0,1921,0,5,3.25,0,1875000.0
98001,47.2997,-122.269,770,7,3,0,0,1978,0,2,1.0,0,100000.0
98014,47.6927,-121.913,1410,7,3,0,0,1982,0,3,1.75,0,307000.0
98023,47.3076,-122.396,3660,10,3,0,0,1994,0,4,3.5,0,475000.0
98011,47.7419,-122.181,2180,7,3,0,0,1972,0,4,2.5,0,330000.0
98033,47.683,-122.176,1110,7,4,0,0,1960,0,3,1.0,0,130000.0
98001,47.3557,-122.278,2280,8,3,0,0,1998,0,3,2.5,0,320000.0
98118,47.5529,-122.281,2820,9,3,0,0,2013,0,4,2.5,0,735000.0
98155,47.7757,-122.303,1570,7,3,0,0,1972,0,4,2.5,0,365000.0
98042,47.3434,-122.082,1200,7,4,0,0,1968,0,3,1.5,0,234000.0
98031,47.3947,-122.174,1710,7,3,0,0,1970,0,4,2.0,0,211000.0
98118,47.562,-122.279,3000,8,3,2,0,1969,0,6,3.5,0,680000.0
98038,47.3544,-122.013,2800,8,3,0,0,2002,0,4,3.0,0,457000.0
98034,47.7192,-122.176,1640,7,3,0,0,1989,0,3,2.25,0,349000.0
98108,47.5413,-122.299,2030,7,3,0,0,1979,0,3,2.75,0,360000.0
98042,47.351000000000006,-122.146,2530,8,3,0,0,1998,0,4,2.5,0,350000.0
98002,47.2898,-122.221,990,6,5,0,0,1960,0,3,1.0,0,208000.0
98166,47.4413,-122.349,790,6,4,0,0,1942,0,2,1.0,0,250275.0
98166,47.4413,-122.349,790,6,4,0,0,1942,0,2,1.0,0,435000.0
98030,47.3766,-122.184,1800,6,3,0,0,1984,0,3,1.75,0,270000.0
98028,47.7629,-122.268,1650,7,4,0,0,1961,0,3,1.75,0,438000.0
98072,47.7553,-122.092,1980,8,3,0,0,1938,1984,4,2.0,0,659000.0
98126,47.5559,-122.379,2340,7,4,0,0,1974,0,4,2.75,0,645000.0
98074,47.6085,-122.017,2790,9,3,0,0,1999,0,4,2.5,0,685100.0
98056,47.5102,-122.183,2800,7,3,2,0,1963,0,7,3.0,0,350000.0
98072,47.7694,-122.124,1840,6,3,0,0,1955,0,2,1.0,0,375000.0
98092,47.3099,-122.09,1350,7,2,0,0,1966,0,3,1.5,0,170000.0
98117,47.6781,-122.369,3030,9,3,0,0,2005,0,4,2.5,0,880000.0
98014,47.6492,-121.908,1980,8,3,0,0,2008,0,4,2.5,0,410500.0
98075,47.5872,-121.972,3690,10,3,2,0,1996,0,4,2.5,0,780000.0
98112,47.6189,-122.288,3732,10,3,0,0,2001,0,5,4.5,0,1225000.0
98053,47.7073,-122.012,1510,8,3,0,0,2005,0,2,1.75,0,449000.0
98117,47.6859,-122.399,2000,7,4,0,0,1921,0,3,1.75,0,546000.0
98058,47.4528,-122.163,1760,7,5,0,0,1977,0,3,2.0,0,317000.0
98056,47.5074,-122.175,1270,7,4,0,0,1958,0,3,1.0,0,276900.0
98133,47.7338,-122.352,2620,8,3,0,0,1965,0,5,2.0,0,399000.0
98027,47.5196,-122.049,2630,8,4,0,0,1976,0,5,2.75,0,495000.0
98023,47.3077,-122.381,2270,8,4,0,0,1978,0,3,1.75,0,258000.0
98024,47.5629,-121.918,2410,7,4,0,0,1912,1989,2,2.5,0,600000.0
98103,47.6914,-122.343,1120,8,3,0,0,1999,0,3,2.75,0,265000.0
98032,47.3661,-122.28,3030,7,4,0,0,1978,0,5,2.75,0,321000.0
98109,47.644,-122.353,2120,7,4,0,0,1910,0,5,2.25,0,682000.0
98092,47.3286,-122.208,1720,8,3,0,0,2000,0,4,2.5,0,295700.0
98052,47.7227,-122.098,2150,9,3,0,0,1985,0,4,2.5,0,609000.0
98166,47.4734,-122.365,4380,9,3,3,1,1968,1990,3,4.5,0,995000.0
98029,47.5665,-122.023,2010,8,4,0,0,1986,0,3,2.25,0,530000.0
98118,47.5506,-122.269,3150,8,5,0,0,1907,2004,5,2.5,0,614000.0
98092,47.3282,-122.198,2500,8,3,0,0,1986,0,3,2.5,0,390000.0
98053,47.6793,-122.033,1690,7,3,0,0,2004,0,3,2.5,0,467000.0
98059,47.5116,-122.163,3300,8,3,0,0,1980,0,6,2.5,0,484000.0
98103,47.6985,-122.34,1240,8,3,0,0,2003,0,3,2.5,0,340000.0
98030,47.3821,-122.207,2200,8,3,0,0,1994,0,3,2.5,0,302495.0
98117,47.6886,-122.361,1620,7,5,0,0,1927,0,3,1.75,0,532500.0
98059,47.5093,-122.153,2420,8,3,0,0,1993,0,3,2.5,0,441500.0
98198,47.4132,-122.328,2680,7,4,3,0,1967,0,4,2.5,0,470000.0
98004,47.6154,-122.21,4250,9,3,0,0,2004,0,4,3.25,0,2300000.0
98058,47.3917,-122.084,2400,9,3,0,0,1996,0,3,2.5,0,590000.0
98133,47.7599,-122.343,2300,8,3,0,0,1942,0,3,1.75,0,320000.0
98144,47.5926,-122.295,920,8,3,0,0,2009,0,2,2.0,0,363000.0
98028,47.7473,-122.257,2350,9,4,0,0,1977,0,4,2.25,0,747500.0
98053,47.7106,-122.023,2630,8,3,0,0,2003,0,2,2.5,0,750000.0
98112,47.6196,-122.292,2170,9,4,0,0,1982,2011,4,3.0,1,831000.0
98065,47.5305,-121.854,1700,7,3,0,0,2004,0,3,2.5,0,403000.0
98056,47.514,-122.189,2470,7,3,0,0,2005,0,3,2.5,0,445000.0
98072,47.7502,-122.108,1250,7,4,0,0,1970,0,3,1.0,0,345000.0
98004,47.6178,-122.209,3110,10,3,0,0,2003,0,3,3.5,0,2260000.0
98011,47.736,-122.199,1530,7,3,0,0,1977,0,3,2.0,0,371025.0
98136,47.5491,-122.386,960,6,3,0,0,1916,0,2,1.0,0,355000.0
98058,47.4579,-122.09,1240,7,4,0,0,1972,0,3,1.0,0,270000.0
98198,47.4117,-122.333,2440,7,4,1,0,1957,0,4,2.75,0,425000.0
98058,47.4524,-122.146,2320,8,3,0,0,1967,0,3,1.75,0,364808.0
98058,47.4394,-122.14,1580,8,3,0,0,1981,0,3,2.25,0,320000.0
98030,47.3831,-122.185,2963,9,3,0,0,2006,0,4,2.5,0,325000.0
98058,47.4459,-122.124,2470,8,3,0,0,1984,0,3,2.25,0,350000.0
98168,47.4738,-122.263,1370,6,3,0,0,1947,0,3,1.5,0,170000.0
98070,47.3356,-122.502,960,6,4,0,0,1984,0,2,1.0,0,255000.0
98117,47.6973,-122.389,1130,7,3,0,0,1947,0,3,1.0,0,550000.0
98092,47.3069,-122.148,4930,12,3,0,0,2005,0,4,4.25,0,835000.0
98116,47.5588,-122.392,1150,6,4,0,0,1946,0,3,1.0,0,420000.0
98040,47.5786,-122.236,2190,8,5,0,0,1958,0,4,2.5,0,925000.0
98126,47.5344,-122.381,1490,7,3,0,0,1956,0,2,1.5,0,389250.0
98033,47.6984,-122.201,2600,8,3,0,0,2004,0,3,2.5,0,748000.0
98042,47.3594,-122.076,1530,7,3,0,0,1988,0,3,1.75,0,284000.0
98115,47.6858,-122.286,1680,7,3,0,0,1950,0,4,2.0,0,588000.0
98133,47.7338,-122.332,1680,7,4,0,0,1963,0,3,1.75,0,372500.0
98042,47.3768,-122.117,1900,7,4,0,0,1988,0,4,3.0,0,285000.0
98177,47.7683,-122.359,1570,7,3,0,0,1954,0,3,1.0,0,360000.0
98024,47.5617,-121.859,1370,7,4,0,0,1930,0,3,1.0,0,275000.0
98053,47.7106,-122.03,1350,8,3,0,0,2003,0,2,2.0,0,428000.0
98177,47.7209,-122.372,3010,8,3,0,0,1969,0,6,2.5,0,847000.0
98019,47.7422,-121.981,1010,6,4,0,0,1977,0,3,1.0,0,316000.0
98003,47.3487,-122.304,2050,8,3,0,0,2000,0,3,2.5,0,375000.0
98115,47.6899,-122.321,1670,7,3,0,0,1967,0,3,1.0,0,533000.0
98023,47.2996,-122.342,3840,11,3,0,0,1991,0,5,2.5,0,556000.0
98042,47.361,-122.116,2220,7,3,0,0,1966,0,4,2.0,0,225000.0
98155,47.7752,-122.285,2590,8,4,0,0,1978,0,4,2.5,0,537250.0
98058,47.4551,-122.154,1180,7,4,0,0,1967,0,3,1.0,0,255000.0
98059,47.479,-122.129,2950,7,3,0,0,2006,0,4,2.5,0,530000.0
98014,47.6596,-121.96,2150,9,3,0,0,1996,0,3,2.75,0,595000.0
98008,47.6115,-122.124,2100,7,4,0,0,1958,0,4,2.0,0,548000.0
98092,47.3187,-122.182,1650,7,3,0,0,1980,0,3,1.75,0,234975.0
98102,47.6498,-122.321,1620,9,3,0,0,2005,0,3,1.75,0,600000.0
98072,47.743,-122.097,1750,7,4,0,0,1967,0,4,1.0,0,432000.0
98034,47.7085,-122.217,1380,7,3,0,0,1986,0,3,1.5,0,455000.0
98155,47.7571,-122.328,1510,7,3,0,0,1965,0,3,1.75,0,279950.0
98030,47.3737,-122.216,1600,7,4,0,0,1963,0,3,1.5,0,267500.0
98038,47.4306,-122.049,1840,8,3,0,0,2000,0,4,2.5,0,620000.0
98166,47.4784,-122.335,830,6,2,0,0,1943,0,2,1.0,0,110000.0
98122,47.607,-122.305,1810,8,4,0,0,2009,0,3,3.5,0,625000.0
98115,47.6999,-122.305,910,7,3,0,0,1952,0,2,1.0,0,389000.0
98112,47.6227,-122.31,2120,9,3,0,0,1905,0,4,2.0,0,1200000.0
98027,47.4569,-122.02,2510,8,4,0,0,1977,0,4,2.25,0,788500.0
98033,47.6737,-122.169,2100,8,3,0,0,1974,0,5,2.25,0,567000.0
98023,47.3361,-122.353,2690,8,3,2,0,1987,0,2,2.25,0,515000.0
98155,47.7761,-122.285,2430,8,5,0,0,1968,0,4,2.5,0,605000.0
98055,47.4744,-122.213,2452,7,3,0,0,1936,1994,4,3.75,0,430000.0
98199,47.6712,-122.409,1550,7,3,1,0,1920,0,2,1.75,0,805000.0
98074,47.6036,-122.014,2080,8,3,0,0,1999,0,3,2.5,0,567500.0
98144,47.5873,-122.29,1290,7,5,0,0,1916,0,3,1.75,0,647500.0
98122,47.6106,-122.31,1850,7,4,0,0,1903,0,2,1.75,0,495000.0
98027,47.541,-121.998,3370,9,3,0,0,2006,0,4,2.5,0,825000.0
98058,47.4627,-122.152,2730,8,4,0,0,1987,0,4,2.25,0,435000.0
98034,47.7321,-122.195,1300,7,5,0,0,1968,0,3,1.75,0,445950.0
98006,47.5531,-122.119,3040,10,3,0,0,1993,0,5,2.75,0,960000.0
98103,47.6853,-122.331,2440,8,5,0,0,1929,0,4,3.0,0,780000.0
98023,47.3191,-122.383,1720,8,4,0,0,1969,0,3,2.25,0,274500.0
98133,47.7053,-122.34,3230,8,4,0,0,1909,0,5,3.0,0,729953.0
98109,47.6384,-122.342,1200,8,3,0,0,2008,0,3,1.5,0,464950.0
98005,47.5904,-122.177,2350,8,3,2,0,1959,0,4,1.75,0,620000.0
98075,47.5968,-121.978,3100,9,3,0,0,2005,0,4,3.5,0,735000.0
98133,47.7356,-122.335,2040,8,3,0,0,1959,0,4,2.25,0,450000.0
98118,47.5529,-122.268,2000,7,3,0,0,1916,1986,4,1.0,0,450000.0
98122,47.6106,-122.31,2160,9,4,0,0,1902,0,4,2.5,0,842500.0
98058,47.4674,-122.107,1970,7,3,0,0,1979,0,3,2.0,0,360000.0
98070,47.4815,-122.47,2270,8,3,0,0,1998,0,3,2.5,0,585000.0
98033,47.7011,-122.171,1850,7,4,0,0,1977,0,3,2.25,0,461000.0
98126,47.5315,-122.38,1350,7,3,0,0,1949,0,2,1.0,0,345000.0
98115,47.6948,-122.286,3280,10,3,0,0,1970,0,3,2.5,0,1075000.0
98029,47.574,-122.013,2270,8,3,0,0,1988,0,4,2.5,0,643000.0
98074,47.6253,-122.027,2820,9,3,0,0,1990,0,4,2.5,0,690000.0
98155,47.7529,-122.306,1200,7,3,0,0,1949,0,4,1.0,0,282000.0
98117,47.6925,-122.388,2000,8,4,0,0,1951,0,3,1.75,0,549000.0
98199,47.648,-122.395,2310,9,4,1,0,1926,0,3,2.0,0,815000.0
98052,47.6393,-122.097,4640,8,5,4,1,1952,0,5,4.25,0,2200000.0
98052,47.6386,-122.11,2330,8,4,0,0,1984,0,3,2.25,0,700000.0
98052,47.6468,-122.116,3940,9,3,0,0,1992,0,3,2.5,0,933399.0
98055,47.4627,-122.213,1440,7,3,0,0,1967,0,3,1.0,0,290000.0
98045,47.4487,-121.772,1960,7,5,0,0,1979,0,4,1.75,0,372000.0
98103,47.6795,-122.353,1250,7,4,0,0,1920,0,2,1.75,0,450000.0
98030,47.3668,-122.178,1981,8,3,0,0,2010,0,3,2.5,0,303700.0
98029,47.5744,-121.993,2440,9,4,0,0,1989,0,4,2.5,0,672000.0
98034,47.7197,-122.173,1150,6,3,0,0,1970,0,4,1.5,0,334000.0
98178,47.4979,-122.241,1120,6,3,0,0,1944,0,2,1.0,0,260000.0
98119,47.6491,-122.367,1800,8,4,0,0,1941,0,3,1.75,0,749950.0
98022,47.2624,-122.015,2380,8,4,0,0,1984,0,4,2.25,0,330000.0
98103,47.654,-122.342,2920,8,3,0,0,1960,1992,5,3.0,0,830000.0
98166,47.4389,-122.351,2790,8,3,3,0,2006,0,3,2.25,0,1131000.0
98155,47.7552,-122.327,1560,6,4,0,0,1948,0,3,1.0,0,320000.0
98038,47.407,-122.045,1550,7,5,0,0,1920,0,2,1.0,0,260000.0
98146,47.4851,-122.338,1700,6,5,0,0,1945,0,3,2.0,0,225000.0
98117,47.6976,-122.359,640,5,3,0,0,1939,0,1,1.0,0,279200.0
98125,47.726000000000006,-122.296,2680,8,3,0,0,1942,2014,4,3.5,1,520000.0
98029,47.5674,-122.017,1860,8,4,0,0,1987,0,3,2.5,0,505000.0
98042,47.375,-122.14,1490,7,4,0,0,1975,0,3,1.75,0,234000.0
98155,47.7728,-122.271,2470,9,3,0,0,2005,0,4,2.5,0,503000.0
98033,47.6925,-122.184,2390,8,4,0,0,1979,0,4,2.25,0,606000.0
98115,47.6839,-122.281,1230,7,4,0,0,1937,0,3,1.0,0,433500.0
98056,47.523999999999994,-122.2,2840,8,3,0,0,1951,0,3,1.5,0,250000.0
98006,47.5477,-122.141,2120,9,4,0,0,1984,0,3,2.5,0,719000.0
98166,47.415,-122.337,1770,8,4,0,0,1959,0,3,2.0,0,381000.0
98001,47.288,-122.283,2495,8,3,0,0,2007,0,3,2.5,0,267000.0
98022,47.2653,-121.91,1170,7,5,0,0,1962,0,1,0.75,0,275000.0
98074,47.6334,-122.021,2740,8,3,0,0,1993,0,4,2.5,0,651000.0
98115,47.6767,-122.286,1050,7,3,0,0,1949,0,2,1.0,0,439000.0
98146,47.5141,-122.377,1130,7,4,0,0,1955,0,2,1.0,0,325000.0
98115,47.6924,-122.322,880,7,3,0,0,1938,1994,2,1.0,0,490000.0
98028,47.7361,-122.234,2403,9,3,0,0,1999,0,4,2.5,0,519900.0
98038,47.4054,-122.03,3410,9,3,0,0,1984,0,4,2.75,0,545000.0
98075,47.5852,-121.966,5320,11,3,0,0,2003,0,4,4.0,0,1062500.0
98006,47.5765,-122.147,1900,7,4,0,0,1955,0,4,1.75,0,542000.0
98077,47.7358,-122.076,1810,7,4,0,0,1961,0,4,1.75,0,465000.0
98053,47.72,-122.024,1200,8,3,0,0,2006,0,2,2.0,0,408000.0
98030,47.3631,-122.192,2060,8,3,0,0,2000,0,4,2.5,0,292000.0
98010,47.3277,-122.001,1250,7,3,0,0,1994,0,3,1.75,0,253000.0
98106,47.5232,-122.354,910,6,5,0,0,1942,0,2,1.0,0,280000.0
98027,47.4871,-122.065,2560,10,3,0,0,1986,0,3,2.25,0,658588.0
98005,47.5897,-122.156,1920,8,4,0,0,1969,0,4,2.25,0,635000.0
98011,47.7746,-122.197,2240,8,3,0,0,1978,0,4,2.25,0,439000.0
98059,47.4908,-122.154,1260,8,3,0,0,1999,0,3,2.5,0,300000.0
98198,47.4032,-122.314,1360,8,4,0,0,1960,0,3,1.5,0,345000.0
98055,47.4391,-122.193,2100,8,3,0,0,1978,0,4,2.25,0,283500.0
98103,47.6872,-122.339,2110,7,3,0,0,1911,0,2,1.0,0,425000.0
98033,47.6621,-122.189,2210,8,3,1,0,1974,0,3,1.75,0,685000.0
98006,47.5471,-122.149,2360,8,3,0,0,1983,0,3,2.5,0,750000.0
98178,47.4949,-122.255,1280,6,3,0,0,1960,0,4,1.5,0,245000.0
98144,47.5816,-122.296,2740,7,3,2,0,1962,0,6,3.75,0,585444.0
98033,47.6962,-122.179,2740,9,3,0,0,2009,0,4,2.5,0,706000.0
98146,47.5067,-122.361,2630,7,3,0,0,1944,2009,4,2.0,1,445000.0
98023,47.2904,-122.353,1650,7,3,0,0,1990,0,3,2.0,0,241000.0
98155,47.7345,-122.285,1770,8,3,4,1,1957,2004,2,2.5,0,1175000.0
98126,47.5677,-122.376,1500,7,4,0,0,1927,0,3,1.0,0,530000.0
98133,47.7352,-122.33,1430,7,3,0,0,1948,0,3,1.5,0,350000.0
98178,47.5115,-122.246,3190,10,3,4,1,1999,0,4,3.75,0,1700000.0
98072,47.7677,-122.163,1280,7,3,0,0,1968,0,3,1.0,0,389000.0
98115,47.6788,-122.27,2390,7,4,0,0,1945,0,4,2.75,0,799000.0
98199,47.6408,-122.41,4040,9,4,3,0,1951,0,4,2.5,0,1400000.0
98155,47.733999999999995,-122.301,920,7,5,0,0,1947,0,2,1.0,0,340895.0
98074,47.6227,-122.029,2730,9,3,2,0,1996,0,4,2.5,0,780000.0
98001,47.2755,-122.271,1320,7,3,0,0,1993,0,2,1.5,0,350000.0
98065,47.5328,-121.879,2620,7,3,0,0,1999,0,3,2.5,0,470000.0
98072,47.7336,-122.134,3180,11,3,0,0,1985,0,4,3.0,0,914600.0
98042,47.3663,-122.129,2900,8,3,0,0,2005,0,4,2.5,0,354000.0
98033,47.6831,-122.186,1900,6,4,0,0,1920,0,5,2.0,0,470000.0
98103,47.6558,-122.331,1760,7,5,0,0,1927,0,3,2.0,0,715000.0
98108,47.5466,-122.304,760,6,4,0,0,1950,0,2,1.0,0,265000.0
98105,47.6696,-122.261,3710,10,5,2,0,1936,0,4,3.0,0,2537000.0
98103,47.6857,-122.341,1530,7,3,0,0,1950,0,3,1.0,0,640000.0
98168,47.5131,-122.313,1990,7,4,0,0,1929,0,4,1.75,0,290000.0
98077,47.7597,-122.079,3830,8,3,0,0,1976,0,5,4.75,0,480000.0
98144,47.5959,-122.293,2040,7,5,1,0,1954,0,3,2.0,0,535000.0
98033,47.6537,-122.195,2170,8,5,0,0,1965,0,3,1.75,0,907000.0
98034,47.7148,-122.213,1620,7,4,0,0,1974,0,3,1.75,0,459000.0
98008,47.6191,-122.099,3600,9,3,3,0,1950,2007,3,2.5,1,1355000.0
98030,47.3632,-122.188,1470,7,3,0,0,1967,0,3,1.5,0,264950.0
98103,47.6598,-122.348,1760,6,1,0,0,1900,0,3,1.0,0,352950.0
98006,47.5413,-122.174,2230,8,4,0,0,1974,0,3,2.25,0,491500.0
98007,47.6463,-122.151,3770,10,3,0,0,1989,0,4,3.5,0,1229000.0
98155,47.7362,-122.319,1200,7,4,0,0,1952,0,3,1.0,0,369500.0
98052,47.68600000000001,-122.095,2090,9,3,0,0,2004,0,3,2.5,0,566000.0
98055,47.4621,-122.187,1500,7,4,0,0,1968,0,3,2.25,0,290000.0
98042,47.369,-122.077,870,6,3,0,0,1969,2014,3,1.0,1,180000.0
98133,47.771,-122.353,1010,6,4,0,0,1944,0,2,1.0,0,215000.0
98133,47.771,-122.353,1010,6,4,0,0,1944,0,2,1.0,0,302000.0
98198,47.3855,-122.322,1860,7,3,0,0,1986,0,3,1.75,0,352500.0
98056,47.496,-122.19,1330,5,4,0,0,1942,0,4,2.0,0,235867.0
98074,47.623999999999995,-122.05,1760,8,3,0,0,1978,0,3,2.25,0,500000.0
98019,47.7462,-121.98,1800,7,3,0,0,1995,0,3,2.25,0,382000.0
98117,47.6903,-122.38,1690,7,3,0,0,1930,0,5,2.5,0,515000.0
98144,47.5723,-122.304,660,6,3,0,0,1919,0,1,1.0,0,250000.0
98117,47.6876,-122.384,2400,7,4,0,0,1939,0,3,2.25,0,672500.0
98052,47.6897,-122.098,3020,9,3,0,0,1989,0,3,2.25,0,755000.0
98109,47.626999999999995,-122.353,1500,7,3,2,0,1910,0,3,1.0,0,707500.0
98117,47.6882,-122.365,1560,6,4,0,0,1924,0,4,2.0,0,459000.0
98032,47.3748,-122.294,1090,7,3,0,0,1959,0,3,1.0,0,140000.0
98103,47.6667,-122.333,970,7,3,0,0,1905,0,2,1.0,0,495000.0
98029,47.5534,-122.002,3190,9,3,0,0,2007,0,3,3.25,0,757000.0
