bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,month_sold,house_age,years_since_reno,recently_renovated,has_basement,sqft_vs_neighbors,dist_to_seattle,top_grade,grade_x_sqft,basement_ratio,zip_median_price
4,2.5,2530,6500,1.5,0,0,3,8,1720,810,47.6737,-122.284,2150,5280,7,40,40,0,1,380,0.08288461859717106,0,20240,0.3201581027667984,567000.0
6,2.25,3140,10250,1.0,0,0,4,8,1570,1570,47.6116,-122.169,2320,10250,8,56,56,0,1,820,0.16318936852626162,0,25120,0.5,765475.0
3,2.0,1820,17600,1.0,0,0,5,7,1820,0,47.4703,-122.112,2190,17440,8,43,43,0,0,-370,0.2586751244321742,0,12740,0.0,435000.0
4,2.5,1770,13168,2.0,0,0,3,7,1770,0,47.7306,-121.966,2050,14859,5,25,25,0,0,-280,0.38665820824082153,0,12390,0.0,401250.0
5,4.0,4430,9000,2.0,0,0,3,10,4430,0,47.6168,-122.216,2470,9490,5,2,2,0,0,1960,0.11658288896746649,1,44300,0.0,1150000.0
3,3.25,1490,902,3.0,0,0,3,8,1220,270,47.6357,-122.324,1550,1092,12,14,14,0,1,-60,0.030591828974415834,0,11920,0.18120805369127516,700000.0
3,1.75,1790,27427,1.0,0,0,3,7,1130,660,47.532,-121.761,1610,16684,6,37,37,0,1,180,0.5759000347282522,0,12530,0.3687150837988827,502500.0
3,2.5,1710,1296,3.0,0,0,3,8,1510,200,47.6963,-122.342,1610,1282,9,11,11,0,1,100,0.09064226387287537,0,13680,0.11695906432748537,550000.0
4,2.25,2070,20280,2.0,0,0,4,7,2070,0,47.773999999999994,-122.134,2190,21560,3,47,47,0,0,-120,0.2596159663811072,0,14490,0.0,515000.0
2,1.0,1140,5400,1.0,0,0,5,7,1140,0,47.6205,-122.294,1520,4800,5,107,107,0,0,-380,0.040695208563170715,0,7980,0.0,915000.0
5,2.0,3930,10150,1.5,0,0,4,8,3070,860,47.6317,-122.114,2200,8190,8,47,47,0,1,1730,0.2195856552691838,0,31440,0.21882951653944022,545000.0
3,1.5,1100,32700,1.0,0,0,3,7,1100,0,47.3186,-122.289,1616,32700,11,48,48,0,0,-516,0.29081157129660135,0,7700,0.0,260000.0
3,2.5,2260,5500,1.5,0,0,3,7,1280,980,47.681,-122.388,1790,5355,12,105,105,0,1,470,0.09338013707422128,0,15820,0.4336283185840708,544000.0
3,2.5,2260,5500,1.5,0,0,3,7,1280,980,47.681,-122.388,1790,5355,4,105,105,0,1,470,0.09338013707422128,0,15820,0.4336283185840708,544000.0
3,1.0,1130,7014,1.0,0,0,3,7,1130,0,47.4743,-122.274,1440,9350,11,61,61,0,0,-310,0.1441291781701401,0,7910,0.0,235000.0
3,3.75,1950,8625,1.0,0,0,3,8,1360,590,47.505,-122.258,1950,6670,6,56,56,0,1,0,0.12542826635172763,0,15600,0.30256410256410254,278277.0
3,1.0,960,7500,1.0,0,0,3,6,960,0,47.4966,-122.255,1250,6000,10,62,62,0,0,-290,0.13400212684879412,0,5760,0.0,278277.0
4,3.5,4210,18564,2.0,0,0,3,11,4210,0,47.6206,-122.225,3520,18564,2,14,14,0,0,690,0.10806373119599666,1,46310,0.0,1880000.0
3,1.5,3430,264844,1.0,0,2,3,7,2230,1200,47.4476,-121.723,1660,145926,10,27,27,0,1,1770,0.629409858518277,0,24010,0.3498542274052478,399500.0
4,2.75,3470,212639,2.0,0,0,3,7,2070,1400,47.7066,-121.968,2370,233917,8,22,22,0,1,1100,0.37768898580709936,0,24290,0.4034582132564842,401250.0
5,3.0,2140,5937,1.0,0,0,3,7,1280,860,47.5459,-122.27,1820,6710,12,37,37,0,1,320,0.08655922827752034,0,14980,0.40186915887850466,367500.0
3,2.75,2520,5401,1.0,0,0,4,7,1360,1160,47.6452,-122.373,1800,5036,5,69,69,0,1,720,0.05651380362354622,0,17640,0.4603174603174603,744975.0
5,2.25,3550,7992,2.0,0,0,3,8,3550,0,47.7285,-122.179,2110,7992,11,47,47,0,0,1440,0.19595126945237526,0,28400,0.0,445950.0
2,1.0,700,20130,1.0,0,0,3,6,700,0,47.4752,-122.271,1490,18630,4,66,66,0,0,-790,0.14454829642717892,0,4200,0.0,235000.0
2,1.0,740,5000,1.0,0,0,4,6,740,0,47.5298,-122.273,1170,4968,12,89,89,0,0,-430,0.096590734545297,0,4440,0.0,367500.0
4,3.75,3300,4545,1.5,0,4,3,10,2600,700,47.6561,-122.274,3300,5000,5,89,16,0,1,0,0.07658733576773404,1,33000,0.21212121212121213,675000.0
3,2.25,1640,5880,1.0,0,0,3,7,1240,400,47.5323,-122.351,1200,4760,5,38,38,0,1,440,0.07627856841866106,0,11480,0.24390243902439024,314250.0
3,2.5,2780,8225,2.0,0,1,3,9,2780,0,47.3509,-122.323,720,9736,5,25,25,0,0,2060,0.25546213026591474,0,25020,0.0,265000.0
5,1.5,1830,94960,1.5,0,0,3,7,1830,0,47.4218,-122.218,1440,16365,9,86,86,0,0,390,0.21684595915072952,0,12810,0.0,288000.0
4,2.5,3540,9349,2.0,0,0,3,10,3540,0,47.7046,-122.107,3280,7546,4,12,12,0,0,260,0.24566760063141935,1,35400,0.0,615000.0
3,2.5,1440,7320,1.0,0,0,5,7,1440,0,47.7179,-122.316,1160,6941,7,61,61,0,0,280,0.11285433088720877,0,10080,0.0,425000.0
4,2.5,2960,223462,2.0,0,0,3,10,2960,0,47.3646,-122.211,2770,16482,1,14,14,0,0,190,0.2702513089700007,1,29600,0.0,282255.0
6,2.5,3180,9375,1.0,0,0,4,8,1590,1590,47.5707,-122.129,2670,9625,12,48,48,0,1,510,0.20617919390665176,0,25440,0.5,760184.5
5,4.0,3310,8400,2.0,0,0,3,10,3310,0,47.6914,-122.214,3430,8400,3,15,15,0,0,-120,0.1456250321888365,1,33100,0.0,678000.0
3,2.0,2390,8025,2.0,0,0,5,7,2390,0,47.6707,-122.288,1920,5350,11,94,94,0,0,470,0.07813488337483727,0,16730,0.0,675000.0
3,2.5,2460,138085,2.0,0,0,4,9,2460,0,47.4572,-122.007,2090,219542,3,38,38,0,0,370,0.3576185258064731,0,22140,0.0,570500.0
3,1.75,1630,15600,1.0,0,0,3,7,1630,0,47.68,-122.165,1830,10850,7,57,57,0,0,-200,0.18267142633700728,0,11410,0.0,678000.0
5,2.75,3490,8230,2.0,0,0,3,10,3490,0,47.5825,-121.97,3480,7331,2,10,10,0,0,10,0.362874771787732,1,34900,0.0,739999.0
4,2.75,2500,5257,2.0,0,0,3,8,2500,0,47.5293,-122.287,1660,5970,5,49,49,0,0,840,0.08914942512433534,0,20000,0.0,367500.0
4,2.5,2080,9846,1.0,0,0,3,7,1240,840,47.3338,-122.268,1890,7977,3,31,31,0,1,190,0.2798402580044588,0,14560,0.40384615384615385,260000.0
3,1.5,1290,1286,3.0,0,0,3,7,1290,0,47.6617,-122.349,1720,1286,6,15,15,0,0,-430,0.058016032266955855,0,9030,0.0,550000.0
3,1.0,1700,8645,1.0,0,0,3,6,1700,0,47.4899,-122.337,1500,7980,5,60,60,0,0,200,0.11640317865075957,0,10200,0.0,305000.0
3,1.0,1700,8645,1.0,0,0,3,6,1700,0,47.4899,-122.337,1500,7980,11,60,60,0,0,200,0.11640317865075957,0,10200,0.0,305000.0
3,2.5,2540,11562,1.0,0,1,3,8,1290,1250,47.7614,-122.229,2230,10310,9,51,51,0,1,310,0.18632404568385624,0,20320,0.4921259842519685,445000.0
3,1.5,1180,8545,1.0,0,0,3,8,1180,0,47.623999999999995,-122.2,1660,9000,9,63,63,0,0,-480,0.13329384832016156,0,9440,0.0,1150000.0
4,1.75,1520,15398,1.0,0,0,4,7,1370,150,47.5265,-122.05,1840,12500,11,55,55,0,1,-320,0.29314245683626294,0,10640,0.09868421052631579,570500.0
3,2.75,2390,9313,1.0,0,0,5,8,1390,1000,47.7209,-122.331,2390,12712,6,73,73,0,1,0,0.11470527450819246,0,19120,0.41841004184100417,375000.0
4,2.75,2740,6200,1.5,0,3,4,8,1820,920,47.7084,-122.277,2430,6000,8,68,68,0,1,310,0.11610706266200517,0,21920,0.3357664233576642,425000.0
3,2.5,2190,8528,1.0,0,0,3,8,1760,430,47.6943,-122.209,2060,9811,5,24,24,0,1,130,0.15137773944671645,0,17520,0.1963470319634703,678000.0
3,1.0,1350,8700,1.5,0,0,3,6,1350,0,47.4497,-122.289,1300,8700,7,73,73,0,0,50,0.16232639957813388,0,8100,0.0,264000.0
3,1.0,1350,8700,1.5,0,0,3,6,1350,0,47.4497,-122.289,1300,8700,3,73,73,0,0,50,0.16232639957813388,0,8100,0.0,264000.0
4,2.75,2980,42253,1.0,0,0,4,9,1860,1120,47.6392,-122.163,2980,42253,12,42,42,0,1,0,0.17228990103891803,0,26820,0.37583892617449666,765475.0
2,1.0,790,7450,1.0,0,0,4,6,790,0,47.4743,-122.17,800,7450,7,71,71,0,0,-10,0.20898330076826452,0,4740,0.0,335000.0
4,2.25,2130,9000,2.0,0,0,4,8,2130,0,47.5716,-122.159,2110,10431,9,50,50,0,0,20,0.1765241343272845,0,17040,0.0,760184.5
4,2.5,2700,37431,1.0,0,0,4,8,1600,1100,47.7258,-122.117,2290,37431,2,37,37,0,1,410,0.24611414018702052,0,21600,0.4074074074074074,515000.0
3,2.0,3200,18184,1.0,0,0,5,8,2000,1200,47.6034,-122.172,1670,7416,12,38,38,0,1,1530,0.160124482825082,0,25600,0.375,765475.0
2,1.5,1159,4800,1.0,0,0,3,7,1159,0,47.6592,-122.399,1640,4800,5,67,67,0,0,-481,0.0853499267720848,0,8113,0.0,689800.0
4,3.5,3080,118918,2.0,0,0,3,9,3080,0,47.7721,-121.924,1830,434728,8,7,7,0,0,1250,0.4405319738679502,0,27720,0.0,401250.0
3,1.0,1000,9295,1.0,0,0,3,7,1000,0,47.483999999999995,-122.346,1320,13500,1,60,60,0,0,-320,0.1229880075454586,0,7000,0.0,305000.0
3,3.25,2260,3727,2.0,0,0,3,8,1880,380,47.6422,-122.361,1600,4800,12,12,12,0,1,660,0.046165030055232474,0,18080,0.168141592920354,744975.0
4,2.25,2270,9600,1.0,0,0,3,7,1290,980,47.3261,-122.355,1930,15000,8,39,39,0,1,340,0.28103455303574826,0,15890,0.43171806167400884,268450.0
1,0.75,760,5746,1.0,0,0,4,5,760,0,47.3046,-122.215,970,6696,5,100,100,0,0,-210,0.3235351140139178,0,3800,0.0,235000.0
4,1.75,1420,5382,1.0,0,0,5,5,1040,380,47.4946,-122.187,1150,5382,10,73,73,0,1,270,0.18305346213606677,0,7100,0.2676056338028169,380000.0
4,2.5,2500,8680,1.0,0,0,4,7,1250,1250,47.6073,-122.192,2140,8680,8,57,57,0,1,360,0.14010431827749312,0,17500,0.5,1150000.0
2,1.5,1450,6258,1.0,0,0,4,8,1450,0,47.3785,-122.322,1460,5375,11,32,32,0,0,-10,0.22792389080567943,0,11600,0.0,265000.0
5,3.0,2500,5750,1.0,0,0,3,8,1430,1070,47.551,-122.369,1980,7130,12,16,16,0,1,520,0.06639766562161749,0,20000,0.428,395750.0
3,1.5,2210,6300,1.5,0,0,5,8,2210,0,47.5892,-122.29,2700,6300,6,99,99,0,0,-490,0.045402753220474636,0,17680,0.0,450000.0
5,2.75,3020,9187,2.0,0,0,3,9,3020,0,47.6806,-122.167,2250,9675,4,8,8,0,0,770,0.1810893978122354,0,27180,0.0,678000.0
4,2.5,3290,7538,2.0,0,0,3,9,3290,0,47.598,-121.972,3450,7538,12,11,11,0,0,-160,0.3601933508547902,0,29610,0.0,739999.0
4,4.0,5780,7173,2.0,0,0,3,11,4130,1650,47.6374,-122.288,3930,7994,12,7,7,0,1,1850,0.054020829316106564,1,63580,0.28546712802768165,915000.0
3,2.5,1820,4910,2.0,0,0,3,8,1820,0,47.5703,-121.996,2090,6668,6,22,22,0,0,-270,0.338011863697121,0,14560,0.0,575000.0
4,2.75,2500,10330,1.0,0,0,4,8,1380,1120,47.7743,-122.286,2270,10430,8,37,37,0,1,230,0.17430668375021674,0,20000,0.448,375000.0
2,1.0,1210,9375,1.0,0,1,4,7,1210,0,47.3865,-122.322,1680,8400,11,63,63,0,0,-470,0.21993203495625926,0,8470,0.0,265000.0
2,1.5,1090,4000,1.0,0,0,3,8,970,120,47.5798,-122.393,1700,4000,6,64,64,0,1,-610,0.0663759745691209,0,8720,0.11009174311926606,562750.0
4,2.25,1330,8400,1.5,0,0,3,8,1330,0,47.6078,-122.169,2270,10146,6,53,53,0,0,-940,0.1631078477572431,0,10640,0.0,765475.0
2,1.0,890,4590,1.0,0,0,3,7,890,0,47.6901,-122.362,1310,4590,6,92,92,0,0,-420,0.08906862522796592,0,6230,0.0,544000.0
3,1.75,1360,4998,1.0,0,0,3,8,1360,0,47.547,-122.302,1350,4998,4,47,1,1,0,10,0.06641272468435475,0,10880,0.0,342500.0
5,3.75,4220,9240,2.0,0,2,5,11,3420,800,47.5895,-122.229,3380,9240,9,24,24,0,1,840,0.10444376477320004,1,46420,0.1895734597156398,993500.0
4,2.5,3780,6800,2.0,0,0,3,8,3780,0,47.3526,-122.012,3640,7326,4,11,11,0,0,140,0.4083833615611649,0,30240,0.0,342000.0
4,2.0,2610,14321,1.5,0,0,4,6,1690,920,47.4672,-122.296,1630,8599,10,75,75,0,1,980,0.1436113157101491,0,15660,0.3524904214559387,264000.0
3,2.5,1980,2975,3.0,0,2,3,8,1980,0,47.6294,-122.344,1980,3144,10,22,22,0,0,0,0.026073933343470274,0,15840,0.0,736000.0
3,1.75,1290,8688,1.0,0,0,4,7,1290,0,47.3655,-122.08,1750,9090,4,35,35,0,0,-460,0.3485554475259298,0,9030,0.0,291500.0
5,3.25,3620,5500,2.0,0,2,3,9,3620,0,47.5442,-121.996,3260,5500,10,12,12,0,0,360,0.3417706979833143,0,32580,0.0,575000.0
2,2.5,2680,7392,1.0,0,0,3,9,2680,0,47.717,-122.026,2315,7045,5,11,11,0,0,365,0.3255362499016045,0,24120,0.0,634900.0
3,1.75,1200,8631,1.0,0,0,3,7,1200,0,47.3864,-122.308,1564,8115,2,56,56,0,0,-364,0.2211172765751225,0,8400,0.0,265000.0
2,2.75,1992,10946,1.5,1,4,5,6,1288,704,47.3551,-122.475,1110,8328,10,112,112,0,1,882,0.28891455484277656,0,11952,0.3534136546184739,465000.0
4,1.75,1640,13566,1.0,0,0,4,7,1120,520,47.7423,-122.099,1470,13530,2,38,38,0,1,170,0.2699237299682941,0,11480,0.3170731707317073,515000.0
4,2.75,1920,4400,1.0,0,0,4,6,960,960,47.5532,-122.365,1040,4400,2,109,109,0,1,880,0.062381167029804174,0,11520,0.5,314250.0
3,2.25,1840,7326,1.0,0,0,5,7,1370,470,47.3958,-122.168,2050,7475,10,36,36,0,1,-210,0.2668276035195701,0,12880,0.2554347826086957,288000.0
3,1.5,1310,9471,1.0,0,0,4,8,1310,0,47.6644,-122.148,2100,9449,1,45,45,0,0,-790,0.1930804236581229,0,10480,0.0,615000.0
2,1.0,1050,6317,1.5,0,0,4,7,1050,0,47.7364,-121.981,1600,9616,1,102,102,0,0,-550,0.3744639502008201,0,7350,0.0,401250.0
4,2.5,2570,4480,1.5,0,0,4,8,1580,990,47.6701,-122.291,2070,4480,10,88,88,0,1,500,0.0759764437177708,0,20560,0.3852140077821012,675000.0
3,1.0,930,5160,1.5,0,0,5,6,930,0,47.5256,-122.357,1060,5160,7,96,96,0,0,-130,0.08435857988373656,0,5580,0.0,314250.0
1,1.0,730,3000,1.0,0,0,3,7,730,0,47.6741,-122.396,1520,5000,6,104,104,0,0,-790,0.09323958386865909,0,5110,0.0,529950.0
2,2.5,1270,1242,3.0,0,0,3,7,1270,0,47.701,-122.362,1280,1199,2,7,7,0,0,-10,0.09940347076435381,0,8890,0.0,544000.0
2,1.0,1150,6000,1.0,0,1,4,7,710,440,47.6841,-122.213,2450,7200,2,94,94,0,1,-1300,0.1423138081845914,0,8050,0.3826086956521739,678000.0
2,1.0,820,10450,1.0,0,0,4,7,820,0,47.4261,-122.199,1240,11200,6,50,50,0,0,-420,0.2239455737450526,0,5740,0.0,294950.0
4,1.75,3000,42200,1.0,0,3,3,7,1500,1500,47.5265,-122.202,2500,9821,5,65,65,0,1,500,0.15257162252529166,0,21000,0.5,380000.0
3,2.0,2220,5000,1.0,0,0,4,7,1110,1110,47.5807,-122.394,1450,5000,2,49,49,0,1,770,0.06694669521343904,0,15540,0.5,562750.0
5,3.25,2500,7620,1.0,0,3,3,7,1250,1250,47.5298,-122.344,2020,7620,5,53,53,0,1,480,0.07732121313067887,0,17500,0.5,314250.0
3,3.5,1540,1427,2.0,0,0,3,7,1360,180,47.542,-122.322,1220,4000,10,8,8,0,1,320,0.06498961455494125,0,10780,0.11688311688311688,736000.0
4,2.75,2750,15450,1.0,0,0,3,8,1800,950,47.7749,-122.283,2750,10620,4,37,37,0,1,0,0.1757000284575958,0,22000,0.34545454545454546,375000.0
4,2.5,3130,12463,1.0,0,0,4,8,1620,1510,47.569,-122.127,2740,11779,10,37,37,0,1,390,0.20844627605212945,0,25040,0.48242811501597443,760184.5
3,2.0,1430,9250,1.0,0,0,4,8,990,440,47.6952,-122.096,1830,8003,4,32,32,0,1,-400,0.25231767674896777,0,11440,0.3076923076923077,615000.0
3,2.5,2680,327135,2.0,0,0,3,8,2680,0,47.3783,-122.003,2020,60080,5,20,20,0,0,660,0.40030640764294184,0,21440,0.0,359999.5
4,2.5,3010,5701,2.0,0,0,3,8,3010,0,47.3492,-122.152,3010,5772,8,12,12,0,0,0,0.3138232145651393,0,24080,0.0,291500.0
3,1.5,1530,7500,1.5,0,0,3,7,1530,0,47.3639,-122.055,2080,11250,10,29,29,0,0,-550,0.3680946889048993,0,10710,0.0,342000.0
3,1.0,1240,4842,1.0,0,0,4,6,1240,0,47.5166,-122.269,1540,5110,5,99,99,0,0,-300,0.10958909617293001,0,7440,0.0,367500.0
3,2.5,2260,93218,1.0,0,2,4,6,2260,0,47.2582,-121.935,2180,111078,3,17,17,0,0,80,0.5280079639550856,0,13560,0.0,279500.0
4,2.25,2820,5000,1.5,0,2,4,9,1800,1020,47.6097,-122.287,2880,6000,4,89,89,0,1,-60,0.045235605445258925,0,25380,0.3617021276595745,572000.0
3,2.5,3560,8297,1.0,0,2,4,8,1650,1910,47.6473,-122.407,2760,8297,2,67,67,0,1,800,0.08543547272649657,0,28480,0.5365168539325843,689800.0
3,2.25,1630,9145,1.0,0,0,3,7,1630,0,47.5,-122.347,1630,9206,7,55,55,0,0,0,0.10724015106293057,0,11410,0.0,305000.0
4,2.5,2880,23994,2.0,0,3,3,9,2880,0,47.2124,-122.005,2470,17009,1,13,13,0,0,410,0.5119305128628299,0,25920,0.0,279500.0
3,3.25,2200,7440,2.0,0,0,4,7,1710,490,47.5409,-122.268,1260,6765,3,68,68,0,1,940,0.09150355184362843,0,15400,0.22272727272727272,367500.0
3,1.75,1620,7500,1.0,0,0,3,7,1220,400,47.4815,-122.162,1470,7938,3,34,34,0,1,150,0.2109125411159752,0,11340,0.24691358024691357,435000.0
3,1.75,1480,2185,2.5,0,0,3,9,1480,0,47.6945,-122.17,1480,2441,5,10,10,0,0,0,0.18458954466599098,0,13320,0.0,445950.0
4,2.5,2250,10696,2.0,0,0,3,8,2250,0,47.5715,-122.128,2340,13286,4,19,19,0,0,-90,0.2070287419659376,0,18000,0.0,760184.5
4,3.0,3540,11098,2.0,0,0,3,10,3000,540,47.63399999999999,-122.288,3430,8214,12,75,75,0,1,110,0.052131084776739306,1,35400,0.15254237288135594,915000.0
3,2.0,1790,42399,1.0,0,0,4,7,1790,0,47.3143,-122.134,1330,40015,6,25,25,0,0,460,0.3527736101241101,0,12530,0.0,309780.0
3,2.0,1400,6380,1.0,0,0,4,7,700,700,47.7015,-122.316,1690,5800,5,91,91,0,1,-290,0.09665040093036421,0,9800,0.5,425000.0
3,1.5,2390,4452,2.0,0,1,3,9,1790,600,47.5826,-122.378,2610,5000,12,86,86,0,1,-220,0.05161172347442369,0,21510,0.2510460251046025,395750.0
4,1.75,2400,10050,1.0,0,0,5,8,2400,0,47.6339,-122.124,1680,10050,1,58,58,0,0,720,0.20993546627475904,0,19200,0.0,545000.0
3,1.5,2050,6384,1.0,0,0,3,7,1350,700,47.5325,-122.378,1590,7214,8,57,57,0,1,460,0.08682453570276454,0,14350,0.34146341463414637,395750.0
4,3.0,2640,5267,2.0,0,0,3,7,2640,0,47.5298,-121.88,2640,5670,4,14,14,0,0,0,0.45850994536651146,0,18480,0.0,502500.0
5,1.75,2320,7700,1.0,0,0,5,7,1290,1030,47.3426,-122.285,1740,7210,9,53,53,0,1,580,0.26777484945379404,0,16240,0.44396551724137934,260000.0
4,2.5,2440,3600,2.5,0,0,4,8,2440,0,47.6298,-122.362,2440,5440,6,113,113,0,0,0,0.03809160012391126,0,19520,0.0,744975.0
3,1.0,1260,7500,1.0,0,0,3,6,1260,0,47.4191,-122.33,1260,7500,10,61,61,0,0,0,0.1871117847704958,0,7560,0.0,265000.0
5,4.75,6240,47480,1.0,0,3,3,11,4610,1630,47.5317,-122.233,4170,17668,9,12,12,0,1,2070,0.12398007904497663,1,68640,0.26121794871794873,993500.0
4,2.5,1930,8458,2.0,0,0,3,7,1930,0,47.3645,-122.039,1670,9485,9,22,22,0,0,260,0.37990327716406724,0,13510,0.0,342000.0
4,1.75,1200,7680,1.0,0,0,3,7,1200,0,47.3138,-122.192,1490,7800,6,47,47,0,0,-290,0.32423104416449927,0,8400,0.0,309780.0
1,1.0,970,7639,1.0,0,0,4,5,570,400,47.4655,-122.346,1360,7380,5,95,95,0,1,-390,0.14138493554831394,0,4850,0.41237113402061853,390000.0
3,1.75,1810,10800,1.0,0,0,5,8,1210,600,47.5236,-122.184,1800,10800,10,47,47,0,1,10,0.1695770326429842,0,14480,0.3314917127071823,380000.0
3,1.0,1380,7015,1.5,0,0,4,7,1380,0,47.6987,-122.36,1160,6700,9,90,90,0,0,220,0.09661604421627057,0,9660,0.0,544000.0
3,1.0,1470,6500,1.0,0,0,4,7,1470,0,47.473,-122.362,1470,9300,7,62,62,0,0,0,0.13651465122835885,0,10290,0.0,390000.0
3,1.0,1010,7920,1.0,0,0,3,6,1010,0,47.5249,-122.37,1520,7560,12,90,90,0,0,-510,0.0897000557413449,0,6060,0.0,395750.0
3,1.0,1010,7920,1.0,0,0,3,6,1010,0,47.5249,-122.37,1520,7560,3,90,90,0,0,-510,0.0897000557413449,0,6060,0.0,395750.0
3,1.5,1340,11744,1.0,0,0,2,7,1340,0,47.4947,-122.36,2020,13673,12,65,65,0,0,-680,0.1149376352636508,0,9380,0.0,305000.0
3,1.0,970,7275,1.0,0,0,4,7,970,0,47.4006,-122.188,1750,7200,5,45,45,0,0,-780,0.25107004998605487,0,6790,0.0,288000.0
3,1.0,1122,6554,1.5,0,0,3,5,1122,0,47.5135,-122.257,1610,5650,2,115,115,0,0,-488,0.11930339475471315,0,5610,0.0,367500.0
3,2.75,1670,1350,3.0,0,0,3,9,1350,320,47.5763,-122.408,1520,4800,12,1,1,0,1,150,0.08157708011445691,0,15030,0.19161676646706588,562750.0
3,1.75,2840,16851,1.0,0,3,3,8,1600,1240,47.7458,-122.287,2650,11063,2,65,65,0,1,190,0.14670436257998462,0,22720,0.43661971830985913,375000.0
2,1.0,770,8600,1.0,0,0,4,4,770,0,47.5325,-122.031,1420,6960,4,101,101,0,0,-650,0.3099885481755656,0,3080,0.0,570500.0
3,2.25,2040,130680,2.0,0,0,3,9,2040,0,47.7584,-122.136,3080,39630,9,38,38,0,0,-1040,0.24823386150966725,0,18360,0.0,515000.0
4,2.5,3052,12145,2.0,0,0,3,8,3052,0,47.2598,-122.304,2767,8604,1,11,11,0,0,285,0.3475378684402631,0,24416,0.0,267475.0
3,2.5,2620,14248,2.0,0,0,4,8,1830,790,47.6281,-122.194,2620,12343,9,38,38,0,1,0,0.13982567718412284,0,20960,0.3015267175572519,1150000.0
5,2.25,3120,10400,2.0,0,0,3,8,3120,0,47.3097,-122.34,2160,8267,2,35,35,0,0,960,0.29660522584742355,0,24960,0.0,268450.0
2,1.0,1100,3975,1.0,0,0,3,7,900,200,47.6701,-122.286,1110,4280,5,65,65,0,1,-10,0.07879352765296892,0,7700,0.18181818181818182,675000.0
4,2.75,3410,95396,1.5,0,0,4,10,3410,0,47.6547,-122.158,3721,35352,7,53,53,0,0,-311,0.18072924500478119,1,34100,0.0,765475.0
5,2.75,2510,9180,1.0,0,1,4,8,1600,910,47.6389,-122.098,2650,9780,7,40,40,0,1,-140,0.2363727987734607,0,20080,0.36254980079681276,615000.0
3,1.75,1680,8629,1.0,0,0,3,8,1200,480,47.3662,-122.319,1990,8400,10,38,38,0,1,-310,0.24035725493523347,0,13440,0.2857142857142857,265000.0
3,2.0,1960,6450,1.0,0,0,4,7,1000,960,47.3972,-122.029,1660,20720,2,38,38,0,1,300,0.3681719842682244,0,13720,0.4897959183673469,342000.0
2,1.0,1040,6900,1.0,0,0,4,7,1040,0,47.5411,-122.391,1620,6280,4,100,100,0,0,-580,0.08779077400274544,0,7280,0.0,489950.0
5,1.5,1750,9780,1.5,0,0,4,7,1750,0,47.7755,-122.235,1750,10295,10,54,54,0,0,0,0.1951689012112315,0,12250,0.0,445000.0
3,3.25,2170,12508,1.5,0,0,5,9,1650,520,47.5665,-122.229,2720,21070,5,87,45,0,1,-550,0.11047940984635918,0,19530,0.23963133640552994,993500.0
3,2.5,1639,2710,2.0,0,0,3,8,1479,160,47.5924,-122.294,1580,1733,8,12,12,0,1,59,0.04052221612893469,0,13112,0.09762050030506407,450000.0
4,2.25,2100,9984,1.0,0,0,4,7,1290,810,47.7365,-122.242,1930,10511,6,42,42,0,1,170,0.15841748640853448,0,14700,0.38571428571428573,445000.0
2,1.0,880,1753,2.0,0,0,4,7,880,0,47.6475,-122.397,1010,1748,10,70,70,0,0,-130,0.07692658838139835,0,6160,0.0,689800.0
3,1.75,1940,8376,1.0,0,0,4,8,1290,650,47.5586,-122.173,2400,8674,4,52,52,0,1,-460,0.16606796801309612,0,15520,0.33505154639175255,760184.5
4,2.5,2490,11650,1.0,0,0,3,7,1390,1100,47.4416,-122.332,2010,10495,10,25,25,0,1,480,0.164600030376668,0,17430,0.44176706827309237,278000.0
3,2.25,2060,7080,2.0,0,0,3,9,1800,260,47.6455,-122.409,3070,7500,4,75,75,0,1,-1010,0.08636029180127391,0,18540,0.1262135922330097,689800.0
4,2.5,2720,10455,2.0,0,2,3,10,2500,220,47.5564,-122.158,3240,12348,9,34,34,0,1,-520,0.18108243978917166,1,27200,0.08088235294117647,760184.5
3,2.25,2180,6850,1.0,0,0,3,7,1750,430,47.7246,-122.217,1740,7016,7,42,42,0,1,440,0.16512592164769244,0,15260,0.19724770642201836,445950.0
4,3.25,3600,38016,2.0,0,2,3,11,3310,290,47.7124,-122.253,2440,22693,10,24,24,0,1,1160,0.13242073100538204,1,39600,0.08055555555555556,445950.0
2,1.0,840,9000,1.0,0,0,5,6,840,0,47.5033,-122.329,1350,10400,4,64,64,0,0,-510,0.1029466852307526,0,5040,0.0,235000.0
3,2.0,2370,12196,2.0,0,0,4,7,2370,0,47.6734,-122.176,1380,12196,8,45,45,0,0,990,0.16995013974692225,0,16590,0.0,678000.0
4,2.25,2270,9100,2.0,0,0,3,7,2270,0,47.7242,-122.17,1710,7910,4,37,37,0,0,560,0.20050039900209415,0,15890,0.0,445950.0
4,2.5,2720,7043,2.0,0,0,3,9,2720,0,47.3315,-122.169,2640,6958,12,12,12,0,0,80,0.31947096894710414,0,24480,0.0,309780.0
3,1.5,1140,4800,1.5,0,0,3,7,1140,0,47.6368,-122.354,1260,4800,3,100,100,0,0,-120,0.037629376821840706,0,7980,0.0,736000.0
